Recall Table for q_3

1646	0.8333333333333334
1647	0.8333333333333334
1648	0.8333333333333334
1649	0.8333333333333334
1650	0.8333333333333334
1651	0.8333333333333334
1652	0.8333333333333334
1653	0.8333333333333334
1654	0.8333333333333334
1655	0.8333333333333334
1656	0.8333333333333334
1657	0.8333333333333334
1658	0.8333333333333334
1659	0.8333333333333334
1660	0.8333333333333334
1661	0.8333333333333334
1662	0.8333333333333334
1663	0.8333333333333334
1664	0.8333333333333334
1665	0.8333333333333334
1666	0.8333333333333334
1667	0.8333333333333334
1668	0.8333333333333334
1669	0.8333333333333334
1670	0.8333333333333334
1671	0.8333333333333334
1672	0.8333333333333334
1673	0.8333333333333334
1674	0.8333333333333334
1675	0.8333333333333334
1676	0.8333333333333334
1677	0.8333333333333334
1678	0.8333333333333334
1679	0.8333333333333334
1680	0.8333333333333334
1681	0.8333333333333334
1682	0.8333333333333334
1683	0.8333333333333334
1684	0.8333333333333334
1685	0.8333333333333334
1686	0.8333333333333334
1687	0.8333333333333334
1688	0.8333333333333334
1689	0.8333333333333334
1690	0.8333333333333334
1691	0.8333333333333334
1692	0.8333333333333334
1693	0.8333333333333334
1694	0.8333333333333334
1695	0.8333333333333334
1696	0.8333333333333334
1697	0.8333333333333334
1698	0.8333333333333334
1699	0.8333333333333334
1700	0.8333333333333334
1701	0.8333333333333334
1702	0.8333333333333334
1703	0.8333333333333334
1704	0.8333333333333334
1705	0.8333333333333334
1706	0.8333333333333334
1707	0.8333333333333334
1708	0.8333333333333334
1709	0.8333333333333334
1710	0.8333333333333334
1711	0.8333333333333334
1712	0.8333333333333334
1713	0.8333333333333334
1714	0.8333333333333334
1715	0.8333333333333334
1716	0.8333333333333334
1717	0.8333333333333334
1718	0.8333333333333334
1719	0.8333333333333334
1720	0.8333333333333334
1721	0.8333333333333334
1722	0.8333333333333334
1723	0.8333333333333334
1724	0.8333333333333334
1725	0.8333333333333334
1726	0.8333333333333334
1727	0.8333333333333334
1728	0.8333333333333334
1729	0.8333333333333334
1730	0.8333333333333334
1731	0.8333333333333334
1732	0.8333333333333334
1733	0.8333333333333334
1734	0.8333333333333334
1735	0.8333333333333334
1736	0.8333333333333334
1737	0.8333333333333334
1738	0.8333333333333334
1739	0.8333333333333334
1740	0.8333333333333334
1741	0.8333333333333334
1742	0.8333333333333334
1743	0.8333333333333334
1744	0.8333333333333334
1745	0.8333333333333334
1746	0.8333333333333334
1747	0.8333333333333334
1748	0.8333333333333334
1749	0.8333333333333334
1750	0.8333333333333334
1751	0.8333333333333334
1752	0.8333333333333334
1753	0.8333333333333334
1754	0.8333333333333334
1755	0.8333333333333334
1756	0.8333333333333334
1757	0.8333333333333334
1758	0.8333333333333334
1759	0.8333333333333334
1760	0.8333333333333334
1761	0.8333333333333334
1762	0.8333333333333334
1763	0.8333333333333334
1764	0.8333333333333334
1765	0.8333333333333334
1766	0.8333333333333334
1767	0.8333333333333334
1768	0.8333333333333334
1769	0.8333333333333334
1770	0.8333333333333334
1771	0.8333333333333334
1772	0.8333333333333334
1773	0.8333333333333334
1774	0.8333333333333334
1775	0.8333333333333334
1776	0.8333333333333334
1777	0.8333333333333334
1778	0.8333333333333334
1779	0.8333333333333334
1780	0.8333333333333334
1781	0.8333333333333334
1782	0.8333333333333334
1783	0.8333333333333334
1784	0.8333333333333334
1785	0.8333333333333334
1786	0.8333333333333334
1787	0.8333333333333334
1788	0.8333333333333334
1789	0.8333333333333334
1790	0.8333333333333334
1791	0.8333333333333334
1792	0.8333333333333334
1793	0.8333333333333334
1794	0.8333333333333334
1795	0.8333333333333334
1796	0.8333333333333334
1797	0.8333333333333334
1798	0.8333333333333334
1799	0.8333333333333334
1800	0.8333333333333334
1801	0.8333333333333334
1802	0.8333333333333334
1803	0.8333333333333334
1804	0.8333333333333334
1805	0.8333333333333334
1806	0.8333333333333334
1807	0.8333333333333334
1808	0.8333333333333334
1809	0.8333333333333334
1810	0.8333333333333334
1811	0.8333333333333334
1812	0.8333333333333334
1813	0.8333333333333334
1814	0.8333333333333334
1815	0.8333333333333334
1816	0.8333333333333334
1817	0.8333333333333334
1818	1.0
1819	1.0
1820	1.0
1821	1.0
1822	1.0
1823	1.0
1824	1.0
1825	1.0
1826	1.0
1827	1.0
1828	1.0
1829	1.0
1830	1.0
1831	1.0
1832	1.0
1833	1.0
1834	1.0
1835	1.0
1836	1.0
1837	1.0
1838	1.0
1839	1.0
1840	1.0
1841	1.0
1842	1.0
1843	1.0
1844	1.0
1845	1.0
1846	1.0
1847	1.0
1848	1.0
1849	1.0
1850	1.0
1851	1.0
1852	1.0
1853	1.0
1854	1.0
1855	1.0
1856	1.0
1857	1.0
1858	1.0
1859	1.0
1860	1.0
1861	1.0
1862	1.0
1863	1.0
1864	1.0
1865	1.0
1866	1.0
1867	1.0
1868	1.0
1869	1.0
1870	1.0
1871	1.0
1872	1.0
1873	1.0
1874	1.0
1875	1.0
1876	1.0
1877	1.0
1878	1.0
1879	1.0
1880	1.0
1881	1.0
1882	1.0
1883	1.0
1884	1.0
1885	1.0
1886	1.0
1887	1.0
1888	1.0
1889	1.0
1890	1.0
1891	1.0
1892	1.0
1893	1.0
1894	1.0
1895	1.0
1896	1.0
1897	1.0
1898	1.0
1899	1.0
1900	1.0
1901	1.0
1902	1.0
1903	1.0
1904	1.0
1905	1.0
1906	1.0
1907	1.0
1908	1.0
1909	1.0
1910	1.0
1911	1.0
1912	1.0
1913	1.0
1914	1.0
1915	1.0
1916	1.0
1917	1.0
1918	1.0
1919	1.0
1920	1.0
1921	1.0
1922	1.0
1923	1.0
1924	1.0
1925	1.0
1926	1.0
1927	1.0
1928	1.0
1929	1.0
1930	1.0
1931	1.0
1932	1.0
1933	1.0
1934	1.0
1935	1.0
1936	1.0
1937	1.0
1938	1.0
1939	1.0
1940	1.0
1941	1.0
1942	1.0
1943	1.0
1944	1.0
1945	1.0
1946	1.0
1947	1.0
1948	1.0
1949	1.0
1950	1.0
1951	1.0
1952	1.0
1953	1.0
1954	1.0
1955	1.0
1956	1.0
1957	1.0
1958	1.0
1959	1.0
1960	1.0
1961	1.0
1962	1.0
1963	1.0
1964	1.0
1965	1.0
1966	1.0
1967	1.0
1968	1.0
1969	1.0
1970	1.0
1971	1.0
1972	1.0
1973	1.0
1974	1.0
1975	1.0
1976	1.0
1977	1.0
1978	1.0
1979	1.0
1980	1.0
1981	1.0
1982	1.0
1983	1.0
1984	1.0
1985	1.0
1986	1.0
1987	1.0
1988	1.0
1989	1.0
1990	1.0
1991	1.0
1992	1.0
1993	1.0
1994	1.0
1995	1.0
1996	1.0
1997	1.0
1998	1.0
1999	1.0
2000	1.0
2001	1.0
2002	1.0
2003	1.0
2004	1.0
2005	1.0
2006	1.0
2007	1.0
2008	1.0
2009	1.0
2010	1.0
2011	1.0
2012	1.0
2013	1.0
2014	1.0
2015	1.0
2016	1.0
2017	1.0
2018	1.0
2019	1.0
2020	1.0
2021	1.0
2022	1.0
2023	1.0
2024	1.0
2025	1.0
2026	1.0
2027	1.0
2028	1.0
2029	1.0
2030	1.0
2031	1.0
2032	1.0
2033	1.0
2034	1.0
2035	1.0
2036	1.0
2037	1.0
2038	1.0
2039	1.0
2040	1.0
2041	1.0
2042	1.0
2043	1.0
2044	1.0
2045	1.0
2046	1.0
2047	1.0
2048	1.0
2049	1.0
2050	1.0
2051	1.0
2052	1.0
2053	1.0
2054	1.0
2055	1.0
2056	1.0
2057	1.0
2058	1.0
2059	1.0
2060	1.0
2061	1.0
2062	1.0
2063	1.0
2064	1.0
2065	1.0
2066	1.0
2067	1.0
2068	1.0
2069	1.0
2070	1.0
2071	1.0
2072	1.0
2073	1.0
2074	1.0
2075	1.0
2076	1.0
2077	1.0
2078	1.0
2079	1.0
2080	1.0
2081	1.0
2082	1.0
2083	1.0
2084	1.0
2085	1.0
2086	1.0
2087	1.0
2088	1.0
2089	1.0
2090	1.0
2091	1.0
2092	1.0
2093	1.0
2094	1.0
2095	1.0
2096	1.0
2097	1.0
2098	1.0
2099	1.0
2100	1.0
2101	1.0
2102	1.0
2103	1.0
2104	1.0
2105	1.0
2106	1.0
2107	1.0
2108	1.0
2109	1.0
2110	1.0
2111	1.0
2112	1.0
2113	1.0
2114	1.0
2115	1.0
2116	1.0
2117	1.0
2118	1.0
2119	1.0
2120	1.0
2121	1.0
2122	1.0
2123	1.0
2124	1.0
2125	1.0
2126	1.0
2127	1.0
2128	1.0
2129	1.0
2130	1.0
2131	1.0
2132	1.0
2133	1.0
2134	1.0
2135	1.0
2136	1.0
2137	1.0
2138	1.0
2139	1.0
2140	1.0
2141	1.0
2142	1.0
2143	1.0
2144	1.0
2145	1.0
2146	1.0
2147	1.0
2148	1.0
2149	1.0
2150	1.0
2151	1.0
2152	1.0
2153	1.0
2154	1.0
2155	1.0
2156	1.0
2157	1.0
2158	1.0
2159	1.0
2160	1.0
2161	1.0
2162	1.0
2163	1.0
2164	1.0
2165	1.0
2166	1.0
2167	1.0
2168	1.0
2169	1.0
2170	1.0
2171	1.0
2172	1.0
2173	1.0
2174	1.0
2175	1.0
2176	1.0
2177	1.0
2178	1.0
2179	1.0
2180	1.0
2181	1.0
2182	1.0
2183	1.0
2184	1.0
2185	1.0
2186	1.0
2187	1.0
2188	1.0
2189	1.0
2190	1.0
2191	1.0
2192	1.0
2193	1.0
2194	1.0
2195	1.0
2196	1.0
2197	1.0
2198	1.0
